sep=|
Country|Resource|Quantity|Unit|Sector|Urgency|Time to ship from Canada to Country (days)|Date Resource is Required by (yyyy-mm-dd)
Trinidad and Tobago|Primary sawmill and wood products|464077|foot|Forestry|0.26|10|2023-05-25
Trinidad and Tobago|Primary manufacturing|2341357200000.0|joule|Energy|0.3|11|2023-05-20
Tunisia|Secondary paper products|297500000.0|kilogram|Forestry|0.2399999999999998|11|2023-05-18
Tunisia|Crude oil|474913000.0|cubic_centimeter|Energy|0.06|2|2023-05-10
Tunisia|Services and custom work|39760|hour|Forestry|0.02|3|2023-05-04
Tunisia|Metallic minerals|287737.42|ton|Minerals and mining|0.07|0|2023-05-18
Tunisia|Extraction|9172|metric_ton|Forestry|0.26|4|2023-05-18
Tunisia|Primary forestry bioproducts|4185|metric_ton|Forestry|0.16|3|2023-05-04
Tunisia|Petrochemicals|196213034.41|cubic_centimeter|Energy|0.15000000000000002|0|2023-05-18
Tunisia|Tertiary metal products|451176.54|metric_ton|Minerals and mining|0.04|10|2023-05-28
Turkey|Primary manufacturing|3855427200000.0|joule|Minerals and mining|0.34|6|2023-05-24
Turkey|Extraction|22289000.0|kilogram|Forestry|0.33|3|2023-05-04
Turkey|Primary metallic minerals products|529657000000.0|gram|Minerals and mining|0.22|1|2023-05-14
Turkey|Tertiary metal products|329797033.19|kilogram|Minerals and mining|0.11|2|2023-05-26
Turkmenistan|Primary manufacturing|6836284800000.0|joule|Energy|0.11|5|2023-05-27
Turkmenistan|Services and custom work|442.72|week|Minerals and mining|0.29|2|2023-05-07
Turkmenistan|Tertiary metal products|1159648|ton|Minerals and mining|0.15|1|2023-05-04
Turkmenistan|Primary sawmill and wood products|126.35|kilometer|Forestry|0.08|2|2023-05-23
Turkmenistan|Bioenergy and biofuel (from forestry biomass)|3104.04|liter|Forestry|0.32|3|2023-05-15
Turkmenistan|Primary forestry bioproducts|19202263.04|pound|Forestry|0.05|2|2023-05-02
Turks and Caicos Islands (the)|Extraction|119434.5|metric_ton|Minerals and mining|0.06|11|2023-05-29
Turks and Caicos Islands (the)|Primary metallic minerals products|185844.18|ton|Minerals and mining|0.08|5|2023-05-26
Turks and Caicos Islands (the)|Primary non-metallic minerals products|227149000000.0|gram|Minerals and mining|0.06|2|2023-05-15
Turks and Caicos Islands (the)|Electricity|8459841600000.0|joule|Energy|0.02|12|2023-05-26
Turks and Caicos Islands (the)|Services|72.27|month|Energy|0.08|3|2023-05-25
Turks and Caicos Islands (the)|Miscellaneous metal products|311.19|ton|Minerals and mining|0.03|0|2023-05-04
Turks and Caicos Islands (the)|Primary manufacturing|1143693|kilowatt_hour|Forestry|0.07|0|2023-05-12
Turks and Caicos Islands (the)|Tertiary metal products|61639574344.04|gram|Minerals and mining|0.06|4|2023-05-09
Turks and Caicos Islands (the)|Refined petroleum products (fuels and lubricants)|749863576.53|milliliter|Energy|0.04|2|2023-05-07
Turks and Caicos Islands (the)|Other refined petroleum and coal products|90634.11|liter|Energy|0.08|3|2023-05-23
Turks and Caicos Islands (the)|Services|16646520.0|minute|Minerals and mining|0.07|3|2023-05-10
Turks and Caicos Islands (the)|Secondary wood products|218920|pound|Forestry|0.049999999999999996|5|2023-05-23
Turks and Caicos Islands (the)|Coal|126192000.0|pound|Minerals and mining|0.1|0|2023-05-13
Turks and Caicos Islands (the)|Primary forestry bioproducts|8205000000.0|gram|Forestry|0.03|2|2023-05-19
Turks and Caicos Islands (the)|Secondary metal products|139537.71|metric_ton|Minerals and mining|0.019999999999999997|2|2023-05-03
Turks and Caicos Islands (the)|Primary manufacturing|13365527517.02|british_thermal_unit|Energy|0.060000000000000005|13|2023-05-27
Turks and Caicos Islands (the)|Crude oil|1220752000.0|milliliter|Energy|0.03|1|2023-05-11
Turks and Caicos Islands (the)|Bioenergy|1539|kilowatt_hour|Energy|0.01|4|2023-05-16
Turks and Caicos Islands (the)|Services|158181|hour|Forestry|0.05|3|2023-05-24
Tuvalu|Extraction|86470464000.0|ounce|Minerals and mining|1.0|1|2023-05-03
Uganda|Metallic minerals|442563000000.0|gram|Minerals and mining|0.4|1|2023-05-29
Uganda|Bioenergy|13812|kilowatt_hour|Energy|0.41|4|2023-05-28
Uganda|Secondary paper products|38986.55|ton|Forestry|0.19|6|2023-05-22
Ukraine|Primary forestry bioproducts|279969435.99|ounce|Forestry|0.01999999999999979|1|2023-05-15
Ukraine|Primary sawmill and wood products|702316|foot|Forestry|0.02|6|2023-05-18
Ukraine|Non-metallic minerals|179806.82|ton|Minerals and mining|0.09|0|2023-05-11
Ukraine|Metallic minerals|485982.6|ton|Minerals and mining|0.09|1|2023-05-11
Ukraine|Services and custom work|932.0|day|Forestry|0.06|2|2023-05-27
Ukraine|Extraction|39915|metric_ton|Forestry|0.01|11|2023-05-22
Ukraine|Other refined petroleum and coal products|724800.0|pint|Energy|0.05|6|2023-05-23
Ukraine|Services|77.39|month|Forestry|0.08|2|2023-05-07
Ukraine|Biofuels|44411|liter|Energy|0.07|12|2023-05-27
Ukraine|Services|13470.13|week|Energy|0.06|3|2023-05-06
Ukraine|Extraction|83685312000.0|ounce|Minerals and mining|0.05|13|2023-05-27
Ukraine|Primary manufacturing|13063363200000.0|joule|Energy|0.05|2|2023-05-06
Ukraine|Petrochemicals|661614271.61|cubic_centimeter|Energy|0.13|0|2023-05-12
Ukraine|Bioenergy|12583976.59|british_thermal_unit|Energy|0.05|1|2023-05-15
Ukraine|Extraction|14043967200000.0|joule|Energy|0.1|3|2023-05-26
Ukraine|Tertiary metal products|832848.21|metric_ton|Minerals and mining|0.07|0|2023-05-09
United Arab Emirates (the)|Electricity|4561080738.84|british_thermal_unit|Energy|0.29|3|2023-05-06
United Arab Emirates (the)|Metallic minerals|12940746776.67|ounce|Minerals and mining|0.1|4|2023-05-13
United Arab Emirates (the)|Primary forestry bioproducts|10667.07|ton|Forestry|0.34|9|2023-05-16
United Arab Emirates (the)|Extraction|2220418|ton|Minerals and mining|0.27|0|2023-05-06
United Kingdom of Great Britain and Northern Ireland (the)|Secondary metal products|19921.78|metric_ton|Minerals and mining|0.05|4|2023-05-05
United Kingdom of Great Britain and Northern Ireland (the)|Primary sawmill and wood products|158197.33|yard|Forestry|0.06|11|2023-05-26
United Kingdom of Great Britain and Northern Ireland (the)|Services|2491480|hour|Energy|0.09|0|2023-05-09
United Kingdom of Great Britain and Northern Ireland (the)|Services|17.98|year|Forestry|0.01|9|2023-05-16
United Kingdom of Great Britain and Northern Ireland (the)|Other refined petroleum and coal products|363906.78|liter|Energy|0.06|0|2023-05-10
United Kingdom of Great Britain and Northern Ireland (the)|Services|407988|hour|Minerals and mining|0.01|0|2023-05-24
United Kingdom of Great Britain and Northern Ireland (the)|Crude oil|3995571000.0|cubic_centimeter|Energy|0.01|3|2023-05-03
United Kingdom of Great Britain and Northern Ireland (the)|Other bioproducts (from forestry biomass)|2373000.0|gram|Forestry|0.01|1|2023-05-08
United Kingdom of Great Britain and Northern Ireland (the)|Services and custom work|2.03|year|Forestry|0.09|0|2023-05-09
United Kingdom of Great Britain and Northern Ireland (the)|Petrochemicals|689482473.16|cubic_centimeter|Energy|0.1|0|2023-05-13
United Kingdom of Great Britain and Northern Ireland (the)|Primary manufacturing|2380388400000.0|joule|Energy|0.06|4|2023-05-04
United Kingdom of Great Britain and Northern Ireland (the)|Coal|3450336000.0|ounce|Minerals and mining|0.03|3|2023-05-08
United Kingdom of Great Britain and Northern Ireland (the)|Bioenergy|47538000000.0|joule|Energy|0.01|2|2023-05-06
United Kingdom of Great Britain and Northern Ireland (the)|Metallic minerals|1672261000000.0|gram|Minerals and mining|0.09|0|2023-05-04
United Kingdom of Great Britain and Northern Ireland (the)|Refined petroleum products (fuels and lubricants)|1892247857.17|cubic_centimeter|Energy|0.1|4|2023-05-06
United Kingdom of Great Britain and Northern Ireland (the)|Secondary paper products|270008950.99|pound|Forestry|0.07|3|2023-05-14
United Kingdom of Great Britain and Northern Ireland (the)|Tertiary metal products|274505|ton|Minerals and mining|0.07|5|2023-05-22
United Kingdom of Great Britain and Northern Ireland (the)|Extraction|2698362000000.0|joule|Energy|0.08|4|2023-05-13
United States Minor Outlying Islands (the)|Refined petroleum products (fuels and lubricants)|539214|gallon|Energy|1.1102230246251565e-16|4|2023-05-15
United States Minor Outlying Islands (the)|Electricity|1254628|kilowatt_hour|Energy|0.03|10|2023-05-16
United States Minor Outlying Islands (the)|Other bioproducts (from forestry biomass)|2577.2|pound|Forestry|0.01|1|2023-05-22
United States Minor Outlying Islands (the)|Primary non-metallic minerals products|195460|metric_ton|Minerals and mining|0.02|2|2023-05-05
United States Minor Outlying Islands (the)|Crude oil|786200.86|gallon|Energy|0.09|5|2023-05-29
United States Minor Outlying Islands (the)|Extraction|120414259.28|kilogram|Minerals and mining|0.16|1|2023-05-03
United States Minor Outlying Islands (the)|Miscellaneous metal products|330.46|ton|Minerals and mining|0.15|2|2023-05-12
United States Minor Outlying Islands (the)|Bioenergy|2168|kilowatt_hour|Energy|0.12|12|2023-05-20
United States Minor Outlying Islands (the)|Services|8186.02|week|Energy|0.1|11|2023-05-25
United States Minor Outlying Islands (the)|Biofuels|15331.49|quart|Energy|0.11|1|2023-05-07
United States Minor Outlying Islands (the)|Metallic minerals|38119000.0|kilogram|Minerals and mining|0.07|2|2023-05-03
United States Minor Outlying Islands (the)|Primary pulp and paper products|325185|metric_ton|Forestry|0.14|2|2023-05-09
United States of America (the)|Extraction|2284253.98|metric_ton|Minerals and mining|0.04|1|2023-05-05
United States of America (the)|Biofuels|42361.57|quart|Energy|0.03|10|2023-05-27
United States of America (the)|Natural gas|15095329.25|pint|Energy|0.01|3|2023-05-13
United States of America (the)|Primary manufacturing|1321912|kilowatt_hour|Energy|0.08|3|2023-05-07
United States of America (the)|Miscellaneous metal products|2833698.46|ounce|Minerals and mining|0.02|4|2023-05-11
United States of America (the)|Bioenergy and biofuel (from forestry biomass)|7903.94|liter|Forestry|0.01|9|2023-05-24
United States of America (the)|Primary pulp and paper products|60805000.0|kilogram|Forestry|0.09|12|2023-05-18
United States of America (the)|Coal|60666.17|metric_ton|Minerals and mining|0.09|3|2023-05-05
United States of America (the)|Services|5564.9|week|Energy|0.06|4|2023-05-09
United States of America (the)|Secondary metal products|199541633856.18|gram|Minerals and mining|0.07|7|2023-05-28
United States of America (the)|Crude oil|2484873000.0|milliliter|Energy|0.06|4|2023-05-11
United States of America (the)|Tertiary metal products|702776060013.72|gram|Minerals and mining|0.05|1|2023-05-06
United States of America (the)|Petrochemicals|350771.4|liter|Energy|0.08|1|2023-05-10
United States of America (the)|Primary non-metallic minerals products|148045000.0|kilogram|Minerals and mining|0.03|10|2023-05-21
United States of America (the)|Non-metallic minerals|483177000.0|kilogram|Minerals and mining|0.02|1|2023-05-04
United States of America (the)|Refined petroleum products (fuels and lubricants)|1983393002.11|milliliter|Energy|0.03|9|2023-05-19
United States of America (the)|Services and custom work|1096.64|week|Minerals and mining|0.09|3|2023-05-18
United States of America (the)|Services and custom work|3.74|year|Forestry|0.1|0|2023-05-02
United States of America (the)|Other refined petroleum and coal products|11499.07|cubic_foot|Energy|0.04|4|2023-05-29
Uruguay|Petrochemicals|358968.0|quart|Energy|0.0999999999999999|3|2023-05-14
Uruguay|Services and custom work|2745600.0|minute|Forestry|0.02|7|2023-05-26
Uruguay|Services and custom work|5031.5|day|Minerals and mining|0.02|0|2023-05-03
Uruguay|Services|89674.79|day|Energy|0.05|3|2023-05-11
Uruguay|Extraction|888476.78|metric_ton|Minerals and mining|0.03|3|2023-05-04
Uruguay|Services|362161|hour|Forestry|0.08|11|2023-05-28
Uruguay|Bioenergy and biofuel (from forestry biomass)|674.28|cubic_foot|Forestry|0.11|0|2023-05-07
Uruguay|Primary pulp and paper products|110819000.0|kilogram|Forestry|0.11|0|2023-05-08
Uruguay|Secondary paper products|290314000000.0|gram|Forestry|0.01|2|2023-05-14
Uruguay|Electricity|5326146000000.0|joule|Energy|0.04|5|2023-05-16
Uruguay|Natural gas|8413558093.11|milliliter|Energy|0.14|3|2023-05-17
Uruguay|Primary metallic minerals products|962342025.29|pound|Minerals and mining|0.14|4|2023-05-27
Uruguay|Refined petroleum products (fuels and lubricants)|3140195.92|liter|Energy|0.04|2|2023-05-25
Uruguay|Metallic minerals|885332000.0|kilogram|Minerals and mining|0.11|8|2023-05-17
Uzbekistan|Bioenergy and biofuel (from forestry biomass)|4133669.67|cubic_centimeter|Forestry|0.13|9|2023-05-27
Uzbekistan|Primary sawmill and wood products|198.76|kilometer|Forestry|0.02|2|2023-05-27
Uzbekistan|Extraction|2843504420.62|british_thermal_unit|Energy|0.01|4|2023-05-12
Uzbekistan|Services and custom work|10308360.0|minute|Minerals and mining|0.16|12|2023-05-22
Uzbekistan|Other bioproducts (from forestry biomass)|5044.18|pound|Forestry|0.17|0|2023-05-15
Uzbekistan|Natural gas|1877071.79|pint|Energy|0.13999999999999999|4|2023-05-20
Uzbekistan|Extraction|77212.5|ton|Forestry|0.12|0|2023-05-29
Uzbekistan|Crude oil|78293.32|cubic_foot|Energy|0.13|3|2023-05-07
Uzbekistan|Primary non-metallic minerals products|88849000000.0|gram|Minerals and mining|0.12|4|2023-05-06
Vanuatu|Electricity|10628434800000.0|joule|Energy|0.17|13|2023-05-16
Vanuatu|Secondary metal products|66201|ton|Minerals and mining|0.01|12|2023-05-23
Vanuatu|Services|374673|hour|Energy|0.06|12|2023-05-23
Vanuatu|Services and custom work|2337300.0|minute|Forestry|0.04|4|2023-05-12
Vanuatu|Crude oil|1215415|liter|Energy|0.05|4|2023-05-10
Vanuatu|Extraction|4605406|kilowatt_hour|Energy|0.02|0|2023-05-17
Vanuatu|Coal|3083|ton|Minerals and mining|0.08|0|2023-05-11
Vanuatu|Other refined petroleum and coal products|415368.0|pint|Energy|0.15000000000000002|13|2023-05-22
Vanuatu|Primary manufacturing|3320627530.67|british_thermal_unit|Forestry|0.06|11|2023-05-27
Vanuatu|Extraction|1491624900.97|kilogram|Minerals and mining|0.04|4|2023-05-05
Vanuatu|Primary manufacturing|2373362|kilowatt_hour|Energy|0.1|4|2023-05-09
Vanuatu|Non-metallic minerals|304927000.0|kilogram|Minerals and mining|0.08|11|2023-05-20
Vanuatu|Secondary paper products|19290447.94|pound|Forestry|0.1|3|2023-05-08
Vanuatu|Secondary wood products|18044.36|kilogram|Forestry|0.04|6|2023-05-19
Venezuela (Bolivarian Republic of)|Bioenergy|34912800000.0|joule|Energy|0.23|1|2023-05-14
Venezuela (Bolivarian Republic of)|Electricity|6980810400000.0|joule|Energy|0.04|9|2023-05-18
Venezuela (Bolivarian Republic of)|Primary pulp and paper products|253734.43|ton|Forestry|0.16|2|2023-05-04
Venezuela (Bolivarian Republic of)|Other bioproducts (from forestry biomass)|1288000.0|gram|Forestry|0.22|12|2023-05-22
Venezuela (Bolivarian Republic of)|Secondary metal products|178925860.64|kilogram|Minerals and mining|0.15|8|2023-05-24
Venezuela (Bolivarian Republic of)|Natural gas|10657765.4|pint|Energy|0.14|3|2023-05-24
Venezuela (Bolivarian Republic of)|Primary manufacturing|5497351799.34|british_thermal_unit|Energy|0.06|0|2023-05-14
Viet Nam|Extraction|1271767424.13|ounce|Forestry|0.1|7|2023-05-27
Viet Nam|Primary non-metallic minerals products|88339.23|ton|Minerals and mining|0.12|6|2023-05-22
Viet Nam|Refined petroleum products (fuels and lubricants)|2293004.0|quart|Energy|0.16|4|2023-05-14
Viet Nam|Secondary metal products|213182063606.82|gram|Minerals and mining|0.15|11|2023-05-25
Viet Nam|Services and custom work|34266|hour|Forestry|0.08|0|2023-05-18
Viet Nam|Primary sawmill and wood products|200204.22|meter|Forestry|0.05|9|2023-05-29
Viet Nam|Biofuels|17854000.0|milliliter|Energy|0.05|3|2023-05-12
Viet Nam|Services and custom work|6040.0|day|Minerals and mining|0.08|9|2023-05-27
Viet Nam|Primary manufacturing|8678570400000.0|joule|Energy|0.12|13|2023-05-17
Viet Nam|Primary manufacturing|147851|kilowatt_hour|Forestry|0.09|5|2023-05-20
Virgin Islands (British)|Electricity|4641613200000.0|joule|Energy|0.05|2|2023-05-03
Virgin Islands (British)|Extraction|4066359|kilowatt_hour|Energy|0.13|7|2023-05-16
Virgin Islands (British)|Primary non-metallic minerals products|584566.71|ton|Minerals and mining|0.13|10|2023-05-17
Virgin Islands (British)|Bioenergy and biofuel (from forestry biomass)|2590|gallon|Forestry|0.13|9|2023-05-21
Virgin Islands (British)|Other bioproducts (from forestry biomass)|25961.64|ounce|Forestry|0.01|3|2023-05-28
Virgin Islands (British)|Primary forestry bioproducts|78625661.19|ounce|Forestry|0.13|2|2023-05-13
Virgin Islands (British)|Metallic minerals|1733428.63|ton|Minerals and mining|0.02|9|2023-05-21
Virgin Islands (British)|Secondary metal products|226060.46|metric_ton|Minerals and mining|0.11|1|2023-05-02
Virgin Islands (British)|Primary pulp and paper products|93949.99|ton|Forestry|0.13|10|2023-05-19
Virgin Islands (British)|Tertiary metal products|367912400.05|kilogram|Minerals and mining|0.16|3|2023-05-25
Virgin Islands (U.S.)|Extraction|94595000.0|kilogram|Forestry|0.06|3|2023-05-16
Virgin Islands (U.S.)|Primary manufacturing|120275|kilowatt_hour|Forestry|0.05|2|2023-05-20
Virgin Islands (U.S.)|Secondary paper products|158429.69|ton|Forestry|0.01|3|2023-05-02
Virgin Islands (U.S.)|Primary manufacturing|833205600000.0|joule|Minerals and mining|0.049999999999999996|3|2023-05-15
Virgin Islands (U.S.)|Services and custom work|58.47|month|Forestry|0.07|0|2023-05-02
Virgin Islands (U.S.)|Bioenergy|26594228.17|british_thermal_unit|Energy|0.09|10|2023-05-17
Virgin Islands (U.S.)|Services|3294900.0|minute|Minerals and mining|0.02|1|2023-05-05
Virgin Islands (U.S.)|Services and custom work|71.49|week|Minerals and mining|0.03|4|2023-05-18
Virgin Islands (U.S.)|Petrochemicals|23954|gallon|Energy|0.07|6|2023-05-16
Virgin Islands (U.S.)|Primary manufacturing|252194765.02|british_thermal_unit|Energy|0.05|2|2023-05-25
Virgin Islands (U.S.)|Bioenergy and biofuel (from forestry biomass)|36631429.83|milliliter|Forestry|0.07|4|2023-05-03
Virgin Islands (U.S.)|Biofuels|42641.6|pint|Energy|0.08|2|2023-05-10
Virgin Islands (U.S.)|Services|40870.71|day|Energy|0.01|2|2023-05-17
Virgin Islands (U.S.)|Primary forestry bioproducts|4683000.0|kilogram|Forestry|0.03|13|2023-05-21
Virgin Islands (U.S.)|Tertiary metal products|867887311.43|kilogram|Minerals and mining|0.06|3|2023-05-07
Virgin Islands (U.S.)|Primary pulp and paper products|15628834321.0|ounce|Forestry|0.05|1|2023-05-22
Virgin Islands (U.S.)|Crude oil|2418490|liter|Energy|0.08|4|2023-05-15
Virgin Islands (U.S.)|Natural gas|44460|cubic_foot|Energy|0.08|11|2023-05-23
Virgin Islands (U.S.)|Extraction|1518607543.11|british_thermal_unit|Energy|0.04|0|2023-05-07
Wallis and Futuna|Biofuels|29719.36|quart|Energy|0.25|1|2023-05-06
